QSM_l_Pu_mean,QSM_r_Pu_mean,QSM_l_Cd_mean,QSM_r_Cd_mean,QSM_l_GP_mean,QSM_r_GP_mean
19.17483084011836,16.767114929383876,26.760409682213712,26.88891546971869,117.41802763601623,111.59293716010804
18.079800172742623,20.363100199534685,23.143996928369297,24.41358540729552,126.08571013055312,134.29516929819252
16.619296450906212,16.670358636430382,23.34854562524412,29.320779947327026,97.5548054858037,100.196488973758
34.50161602869479,27.73303732287591,23.97564803489487,26.47471787646976,129.41693786843098,120.49249723653408
12.014811217744514,11.655624438772522,17.243814820624916,16.66906033089725,117.31200384875784,122.07896481447402
16.233402209761095,18.596613826556126,26.96124599126289,25.172277910186008,101.36195327149116,97.1185340890859
30.16590544803276,35.73765448724866,30.101320949408148,32.27267782395345,110.6103238545446,112.3710413348628
21.88363808486188,27.681204553321727,23.4181650732465,29.06018821538548,110.83795165057418,117.83903369414836
29.44524472954276,25.712430310988356,35.483904129305586,24.426293221376017,122.88382358104263,117.97400949735278
25.69559106091154,21.66254290054228,20.0221291142858,19.37625938124052,135.14567026470462,128.2618026417286
19.84629026718391,22.15119213959832,24.29206860043662,29.76648995269569,135.05886208442047,139.24186770373316
15.551692648996612,17.727059873871138,32.56736232766859,30.878919965057715,125.10632558103472,129.98075107958164
13.44771889038516,13.37782180237313,21.217555400231827,23.11689302832932,112.2417967680017,112.14049533557568
22.94047579403025,23.213357223062246,25.47844175757294,28.37818729511927,157.43687681557867,166.2153368384436
17.626641950422552,21.59722716602548,29.290125731388407,33.31286237525982,122.5693449833428,127.08014182276295
17.15512416885886,18.11660656163324,22.647364484875048,23.31723555731,129.82056178526108,129.6179571122385
17.047712401523576,23.52155952484409,24.957850244523467,34.282610200460745,123.43039416063814,129.28866143467997
16.45464152912173,20.0902530949959,27.85937378527279,24.273751911490177,119.3359531279324,112.75639376526046
13.793276101094795,17.75707888749618,13.862877831598611,18.12182665983114,106.73405658478008,111.67062828372862
16.581131239593287,19.78410643385246,28.020904662707547,22.57413037167573,116.93877296810146,114.5259044583149
25.40636451435525,24.52845217533164,19.85367749565241,22.30653231356127,97.9680400217442,94.16667589942782
15.707400208916754,18.94624909141679,19.26202220531588,21.043086683002294,115.72771896165432,121.75055929737042
32.27880879881751,27.92574198933595,41.14682594735498,41.49070312011137,113.08240477752256,115.8242941328537
11.114275523567432,18.219664239820165,31.66073953499116,24.81930800702903,94.27119030466964,102.19362495848128
8.115610942010889,14.78529867128021,20.152787111372284,22.227949832632586,99.67390044232806,106.37173755400364
16.96549792104476,17.04085654095228,23.39547637388086,34.28303879635752,103.90849185048366,101.02840777498449
21.53229196508687,20.51167160889639,27.7774691088896,25.764972201030453,98.8476041469044,101.289601265811
14.000619711769737,15.731502192492204,21.240120398617663,17.544731420385173,103.79453111759426,105.9581464755347
10.207385758422056,14.89677604816951,23.207406160472196,22.273924784661705,132.91790658839545,126.3541750067932
21.224757904270614,22.9508970026175,25.97935506624082,33.96386343801061,108.84954086165436,107.3855859214292
14.270340053677677,12.871403417785372,27.780452565894333,21.20842994047316,88.34909679463486,92.35512955282124
13.969618176650656,13.163747819953088,28.197977071149857,28.58647546094271,103.97959656246869,94.54659562077993
16.39559828096478,14.932055989463912,14.032823285941774,21.839372878391533,119.00353826517764,123.4701540309857
